Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,year,month,Sampling_Period,Secchi_Depth,Salinity_Min,Temp_Min,Air_Temp_Min,DO_Min,Conductivity_True,Conductivity_Specific,pH_Min,Station+Haul,Haul,Depletion #,Habitat,Debris?,Gear,Electrofishing?,Closed?,Effort_m^2,NelsonNum,Family,Genus,Species,Species_Codes,"Length (SL,mm)",SumOfSPEC,SumOfREL,SumOfLarval,Stage,AgeClass,VIE Colors,VIE Locations,Projects
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-10,10,,MCSHRU,,regular,,,32.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,51,1,1,,,0,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-10,10,,MCSHRU,,regular,,,32.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,52,1,1,,,0,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-10,10,,MCSHRU,,regular,,,32.5,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,4,4,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-11,11,,MCSHRU,,regular,,,27.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,9,9,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-12,12,,MCSHRU,,regular,,,34,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,11,11,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-12,12,,MCSHRU,,regular,,,34,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-13,13,,MCSHRU,,regular,,,37,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,5,5,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-14,14,,MCSHPO,,regular,,,20.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,5,5,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-14,14,,MCSHPO,,regular,,,20.5,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,3,3,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-14,14,,MCSHPO,,regular,,,20.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,47,1,1,,,0,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-14,14,,MCSHPO,,regular,,,20.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,53,1,1,,,0,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-14,14,,MCSHPO,,regular,,,20.5,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-15,15,,SCSHPO,,regular,,,25.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,7,7,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-15,15,,SCSHPO,,regular,,,25.75,212,Poeciliidae,Gambusia,affinis,GAMAFF,,19,19,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-16,16,,MCSHRU,,regular,,,34.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,5,5,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-17,17,,MCSHRU,,regular,,,33,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,35,35,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-17,17,,MCSHRU,,regular,,,33,212,Poeciliidae,Gambusia,affinis,GAMAFF,,2,2,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-18,18,,BW,,regular,,,18.75,69,Clupeidae,Dorosoma,cepedianum,DORCEP,,2,2,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-18,18,,BW,,regular,,,18.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,9,9,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-18,18,,BW,,regular,,,18.75,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,8,8,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-18,18,,BW,,regular,,,18.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,42,1,1,,,0,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-18,18,,BW,,regular,,,18.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,56,1,1,,,0,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-18,18,,BW,,regular,,,18.75,212,Poeciliidae,Gambusia,affinis,GAMAFF,,21,21,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-19,19,,BW,,larval,,,5.3,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,16,16,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-19,19,,BW,,larval,,,5.3,212,Poeciliidae,Gambusia,affinis,GAMAFF,,16,16,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-20,20,,MCSHPO,,larval,,,4.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,24,24,,,,,,1
RKD19-132,RIO GRANDE,NEW MEXICO,SOCORRO,Paraje Well,San Acacia,60.1,"Rio Grande, ca. 8.0 mi downstream of San Marcial Railroad bridge crossing, San Marcial.",13,309441,3718309,10/1/2019,2019,10,201910,13,0.43,,,,832,904,,RKD19-132-20,20,,MCSHPO,,larval,,,4.5,212,Poeciliidae,Gambusia,affinis,GAMAFF,,13,13,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-1,1,,MCRU,,regular,,,30.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,26,26,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-1,1,,MCRU,,regular,,,30.75,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-1,1,,MCRU,,regular,,,30.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,47,1,1,,,0,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-1,1,,MCRU,,regular,,,30.75,93,Ictaluridae,Ictalurus,furcatus,ICTFUR,,3,3,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,12,12,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,3,3,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-2,2,,MCRU,,regular,,,31.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,53,1,1,,,0,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-3,3,,MCRU,,regular,,,32,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,6,6,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-3,3,,MCRU,,regular,,,32,76,Cyprinidae,Hybognathus,amarus,HYBAMA,57,1,1,,,0,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-3,3,,MCRU,,regular,,,32,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-4,4,,MCRU,,regular,,,30,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,10,10,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-5,5,,MCPLPO,,regular,,,12.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,13,13,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-5,5,,MCPLPO,,regular,,,12.75,76,Cyprinidae,Hybognathus,amarus,HYBAMA,50,1,1,,,0,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-6,6,,MCSHRU,,regular,,,30,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-7,7,,MCSHRU,,regular,,,21.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,5,5,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-7,7,,MCSHRU,,regular,,,21.25,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-8,8,,MCSHRU,,regular,,,34.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,8,8,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-8,8,,MCSHRU,,regular,,,34.5,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-9,9,,MCSHRU,,regular,,,30.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,13,13,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-9,9,,MCSHRU,,regular,,,30.5,93,Ictaluridae,Ictalurus,furcatus,ICTFUR,,1,1,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-9,9,,MCSHRU,,regular,,,30.5,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,3,3,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-10,10,,MCSHPO,,regular,,,25.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,6,6,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-11,11,,BW,,regular,,,19.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,7,7,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-11,11,,BW,,regular,,,19.5,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-12,12,,MCSHRU,,regular,,,32,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,30,30,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-12,12,,MCSHRU,,regular,,,32,93,Ictaluridae,Ictalurus,furcatus,ICTFUR,,1,1,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-12,12,,MCSHRU,,regular,,,32,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-13,13,,MCSHRU,,regular,,,31.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,24,24,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-13,13,,MCSHRU,,regular,,,31.25,93,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-14,14,,MCSHRU,1,regular,,,25.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,16,16,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-14,14,,MCSHRU,1,regular,,,25.5,76,Cyprinidae,Hybognathus,amarus,HYBAMA,50,1,1,,,0,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-15,15,,MCSHRU,,regular,,,30.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,13,13,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-15,15,,MCSHRU,,regular,,,30.25,76,Cyprinidae,Hybognathus,amarus,HYBAMA,49,1,1,,,0,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-16,16,,MCSHPO,,regular,,,19.25,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,4,4,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-17,17,,MCSHPO,,regular,,,23.5,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,9,9,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-18,18,,MCSHPO,,regular,,,28.75,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-18,18,,MCSHPO,,regular,,,28.75,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-18,18,,MCSHPO,,regular,,,28.75,212,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-19,19,,BW,,larval,,,5.4,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,,1
RKD19-133,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,10/1/2019,2019,10,201910,21,0.4,,,,791,825,,RKD19-133-20,20,,BW,,larval,,,5.3,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,21,21,,,,,,1
RKD19-134,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,10/1/2019,2019,10,201910,15,0.43,,,,866,875,,RKD19-134-1,1,,IP,,regular,,,13,76,Cyprinidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,,1
RKD19-134,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,10/1/2019,2019,10,201910,15,0.43,,,,866,875,,RKD19-134-1,1,,IP,,regular,,,13,76,Cyprinidae,Cyprinus,carpio,CYPCAR,,2,2,,,,,,1
RKD19-134,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,10/1/2019,2019,10,201910,15,0.43,,,,866,875,,RKD19-134-1,1,,IP,,regular,,,13,76,Cyprinidae,Hybognathus,amarus,HYBAMA,36,1,1,,,0,,,1
RKD19-134,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,10/1/2019,2019,10,201910,15,0.43,,,,866,875,,RKD19-134-1,1,,IP,,regular,,,13,212,Poeciliidae,Gambusia,affinis,GAMAFF,,4,4,,,,,,1
